benchmark,concurrency,session_id,turn,prompt_tokens,completion_tokens,cumulative_context_tokens,latency_s,status
terminalbench,32,20,7,29253,256,29509,25.67,ok
terminalbench,32,21,0,100,256,356,4.161,ok
terminalbench,32,21,1,1587,256,1843,6.008,ok
terminalbench,32,21,2,3923,256,4179,7.056,ok
terminalbench,32,21,3,7191,256,7447,8.77,ok
terminalbench,32,21,4,11325,256,11581,10.33,ok
terminalbench,32,21,5,16427,256,16683,15.581,ok
terminalbench,32,21,6,22371,256,22627,39.507,ok
terminalbench,32,21,7,29238,256,29494,33.366,ok
terminalbench,32,22,0,100,256,356,4.156,ok
terminalbench,32,22,1,1604,256,1860,5.973,ok
terminalbench,32,22,2,3991,256,4247,7.019,ok
terminalbench,32,22,3,7287,256,7543,8.583,ok
terminalbench,32,22,4,11435,256,11691,9.893,ok
terminalbench,32,22,5,16526,256,16782,14.941,ok
terminalbench,32,22,6,22530,256,22786,29.889,ok
terminalbench,32,22,7,29381,256,29637,34.071,ok
terminalbench,32,23,0,100,256,356,4.17,ok
terminalbench,32,23,1,1589,256,1845,6.086,ok
terminalbench,32,23,2,3954,256,4210,7.088,ok
terminalbench,32,23,3,7279,256,7535,8.988,ok
terminalbench,32,23,4,11396,256,11652,10.617,ok
terminalbench,32,23,5,16516,256,16772,15.889,ok
terminalbench,32,23,6,22448,256,22704,42.133,ok
terminalbench,32,23,7,29291,256,29547,30.044,ok
terminalbench,32,24,0,102,256,358,4.156,ok
terminalbench,32,24,1,1576,256,1832,6.098,ok
terminalbench,32,24,2,3969,256,4225,7.085,ok
terminalbench,32,24,3,7277,256,7533,8.685,ok
terminalbench,32,24,4,11456,256,11712,10.606,ok
terminalbench,32,24,5,16527,256,16783,15.587,ok
terminalbench,32,24,6,22506,256,22762,40.167,ok
terminalbench,32,24,7,29414,256,29670,32.468,ok
terminalbench,32,25,0,102,256,358,4.144,ok
terminalbench,32,25,1,1603,256,1859,5.987,ok
terminalbench,32,25,2,4017,256,4273,7.051,ok
terminalbench,32,25,3,7296,256,7552,8.596,ok
terminalbench,32,25,4,11440,256,11696,9.926,ok
terminalbench,32,25,5,16572,256,16828,14.926,ok
terminalbench,32,25,6,22573,256,22829,32.686,ok
terminalbench,32,25,7,29491,256,29747,35.751,ok
terminalbench,32,26,0,102,256,358,4.157,ok
terminalbench,32,26,1,1562,256,1818,6.183,ok
terminalbench,32,26,2,4004,256,4260,7.1,ok
terminalbench,32,26,3,7246,256,7502,9.209,ok
terminalbench,32,26,4,11416,256,11672,10.905,ok
terminalbench,32,26,5,16459,256,16715,15.924,ok
terminalbench,32,26,6,22390,256,22646,44.415,ok
terminalbench,32,26,7,29272,256,29528,29.953,ok
terminalbench,32,27,0,102,256,358,4.178,ok
terminalbench,32,27,1,1590,256,1846,5.955,ok
terminalbench,32,27,2,4001,256,4257,7.066,ok
terminalbench,32,27,3,7261,256,7517,8.587,ok
terminalbench,32,27,4,11455,256,11711,9.93,ok
terminalbench,32,27,5,16614,256,16870,15.239,ok
terminalbench,32,27,6,22647,256,22903,34.971,ok
terminalbench,32,27,7,29517,256,29773,36.703,ok
terminalbench,32,28,0,100,256,356,4.18,ok
terminalbench,32,28,1,1579,256,1835,6.166,ok
terminalbench,32,28,2,3918,256,4174,7.091,ok
terminalbench,32,28,3,7205,256,7461,9.204,ok
terminalbench,32,28,4,11350,256,11606,10.612,ok
terminalbench,32,28,5,16424,256,16680,15.903,ok
terminalbench,32,28,6,22411,256,22667,42.792,ok
terminalbench,32,28,7,29247,256,29503,29.126,ok
terminalbench,32,29,0,102,256,358,4.178,ok
terminalbench,32,29,1,1585,256,1841,5.985,ok
terminalbench,32,29,2,3995,256,4251,7.033,ok
terminalbench,32,29,3,7322,256,7578,8.594,ok
terminalbench,32,29,4,11497,256,11753,9.931,ok
terminalbench,32,29,5,16655,256,16911,15.239,ok
terminalbench,32,29,6,22560,256,22816,35.921,ok
terminalbench,32,29,7,29400,256,29656,36.717,ok
terminalbench,32,30,0,100,256,356,4.18,ok
terminalbench,32,30,1,1564,256,1820,5.948,ok
terminalbench,32,30,2,3914,256,4170,7.048,ok
terminalbench,32,30,3,7206,256,7462,8.576,ok
terminalbench,32,30,4,11384,256,11640,9.899,ok
terminalbench,32,30,5,16419,256,16675,14.935,ok
terminalbench,32,30,6,22432,256,22688,30.829,ok
terminalbench,32,30,7,29330,256,29586,35.073,ok
terminalbench,32,31,0,102,256,358,4.237,ok
terminalbench,32,31,1,1608,256,1864,6.799,ok
terminalbench,32,31,2,4040,256,4296,7.302,ok
terminalbench,32,31,3,7333,256,7589,9.479,ok
terminalbench,32,31,4,11514,256,11770,10.967,ok
terminalbench,32,31,5,16534,256,16790,19.33,ok
terminalbench,32,31,6,22484,256,22740,52.517,ok
terminalbench,32,31,7,29356,256,29612,17.551,ok
terminalbench,64,0,0,102,256,358,5.635,ok
terminalbench,64,0,1,1572,256,1828,11.771,ok
terminalbench,64,0,2,4002,256,4258,12.951,ok
terminalbench,64,0,3,7300,256,7556,31.888,ok
terminalbench,64,0,4,11450,256,11706,63.619,ok
terminalbench,64,0,5,16495,256,16751,44.257,ok
terminalbench,64,0,6,22484,256,22740,63.51,ok
terminalbench,64,0,7,29330,256,29586,72.953,ok
terminalbench,64,1,0,100,256,356,5.634,ok
terminalbench,64,1,1,1585,256,1841,11.774,ok
terminalbench,64,1,2,4018,256,4274,13.238,ok
terminalbench,64,1,3,7352,256,7608,32.8,ok
terminalbench,64,1,4,11578,256,11834,63.96,ok
terminalbench,64,1,5,16673,256,16929,45.249,ok
terminalbench,64,1,6,22686,256,22942,64.536,ok
terminalbench,64,1,7,29499,256,29755,69.581,ok
terminalbench,64,2,0,100,256,356,5.636,ok
terminalbench,64,2,1,1603,256,1859,12.069,ok
terminalbench,64,2,2,3940,256,4196,12.944,ok
terminalbench,64,2,3,7167,256,7423,33.093,ok
terminalbench,64,2,4,11356,256,11612,64.267,ok
terminalbench,64,2,5,16507,256,16763,45.593,ok
terminalbench,64,2,6,22526,256,22782,64.551,ok
terminalbench,64,2,7,29452,256,29708,68.653,ok
terminalbench,64,3,0,100,256,356,5.636,ok
terminalbench,64,3,1,1633,256,1889,12.363,ok
terminalbench,64,3,2,3995,256,4251,13.523,ok
terminalbench,64,3,3,7272,256,7528,33.712,ok
terminalbench,64,3,4,11472,256,11728,64.895,ok
terminalbench,64,3,5,16589,256,16845,46.626,ok
terminalbench,64,3,6,22613,256,22869,70.728,ok
terminalbench,64,3,7,29535,256,29791,59.476,ok
terminalbench,64,4,0,100,256,356,5.634,ok
terminalbench,64,4,1,1611,256,1867,12.082,ok
terminalbench,64,4,2,3960,256,4216,13.51,ok
terminalbench,64,4,3,7254,256,7510,33.402,ok
terminalbench,64,4,4,11404,256,11660,64.583,ok
terminalbench,64,4,5,16493,256,16749,46.28,ok
terminalbench,64,4,6,22454,256,22710,70.249,ok
terminalbench,64,4,7,29330,256,29586,61.166,ok
terminalbench,64,5,0,102,256,358,5.634,ok
terminalbench,64,5,1,1613,256,1869,12.077,ok
terminalbench,64,5,2,4043,256,4299,13.221,ok
terminalbench,64,5,3,7362,256,7618,33.103,ok
terminalbench,64,5,4,11619,256,11875,64.271,ok
terminalbench,64,5,5,16668,256,16924,45.922,ok
terminalbench,64,5,6,22652,256,22908,64.886,ok
terminalbench,64,5,7,29460,256,29716,67.732,ok
terminalbench,64,6,0,102,256,358,5.633,ok
terminalbench,64,6,1,1551,256,1807,12.075,ok
terminalbench,64,6,2,3915,256,4171,13.228,ok
terminalbench,64,6,3,7207,256,7463,33.4,ok
terminalbench,64,6,4,11453,256,11709,64.572,ok
terminalbench,64,6,5,16485,256,16741,45.94,ok
terminalbench,64,6,6,22475,256,22731,64.928,ok
terminalbench,64,6,7,29350,256,29606,67.098,ok
terminalbench,64,7,0,102,256,358,5.632,ok
terminalbench,64,7,1,1609,256,1865,12.08,ok
terminalbench,64,7,2,4002,256,4258,13.517,ok
terminalbench,64,7,3,7315,256,7571,33.69,ok
terminalbench,64,7,4,11482,256,11738,64.902,ok
terminalbench,64,7,5,16634,256,16890,46.305,ok
terminalbench,64,7,6,22616,256,22872,70.615,ok
terminalbench,64,7,7,29545,256,29801,60.196,ok
terminalbench,64,8,0,102,256,358,5.566,ok
terminalbench,64,8,1,1634,256,1890,9.549,ok
terminalbench,64,8,2,4057,256,4313,11.868,ok
terminalbench,64,8,3,7301,256,7557,23.073,ok
terminalbench,64,8,4,11483,256,11739,50.011,ok
terminalbench,64,8,5,16573,256,16829,36.711,ok
terminalbench,64,8,6,22567,256,22823,53.557,ok
terminalbench,64,8,7,29476,256,29732,68.464,ok
terminalbench,64,9,0,102,256,358,5.617,ok
terminalbench,64,9,1,1596,256,1852,10.898,ok
terminalbench,64,9,2,3974,256,4230,12.663,ok
terminalbench,64,9,3,7241,256,7497,29.463,ok
terminalbench,64,9,4,11452,256,11708,55.451,ok
terminalbench,64,9,5,16468,256,16724,47.148,ok
terminalbench,64,9,6,22442,256,22698,60.411,ok
terminalbench,64,9,7,29227,256,29483,79.182,ok
terminalbench,64,10,0,100,256,356,5.56,ok
terminalbench,64,10,1,1646,256,1902,9.679,ok
terminalbench,64,10,2,4078,256,4334,12.039,ok
terminalbench,64,10,3,7322,256,7578,25.349,ok
terminalbench,64,10,4,11487,256,11743,51.711,ok
terminalbench,64,10,5,16549,256,16805,38.183,ok
terminalbench,64,10,6,22589,256,22845,55.722,ok
terminalbench,64,10,7,29457,256,29713,71.194,ok
terminalbench,64,11,0,102,256,358,5.561,ok
terminalbench,64,11,1,1586,256,1842,9.531,ok
terminalbench,64,11,2,4005,256,4261,11.834,ok
terminalbench,64,11,3,7291,256,7547,23.041,ok
terminalbench,64,11,4,11481,256,11737,47.033,ok
terminalbench,64,11,5,16525,256,16781,35.24,ok
terminalbench,64,11,6,22457,256,22713,47.357,ok
terminalbench,64,11,7,29397,256,29653,71.131,ok
terminalbench,64,12,0,102,256,358,5.577,ok
terminalbench,64,12,1,1580,256,1836,10.047,ok
terminalbench,64,12,2,3932,256,4188,12.408,ok
terminalbench,64,12,3,7202,256,7458,26.414,ok
terminalbench,64,12,4,11395,256,11651,52.948,ok
terminalbench,64,12,5,16432,256,16688,39.664,ok
terminalbench,64,12,6,22462,256,22718,57.513,ok
terminalbench,64,12,7,29240,256,29496,78.48,ok
terminalbench,64,13,0,100,256,356,5.577,ok
terminalbench,64,13,1,1564,256,1820,10.035,ok
terminalbench,64,13,2,4012,256,4268,12.05,ok
terminalbench,64,13,3,7305,256,7561,26.186,ok
terminalbench,64,13,4,11471,256,11727,52.629,ok
terminalbench,64,13,5,16503,256,16759,39.37,ok
terminalbench,64,13,6,22502,256,22758,56.824,ok
terminalbench,64,13,7,29329,256,29585,78.449,ok
terminalbench,64,14,0,100,256,356,5.58,ok
terminalbench,64,14,1,1581,256,1837,10.629,ok
terminalbench,64,14,2,3970,256,4226,12.664,ok
terminalbench,64,14,3,7284,256,7540,28.877,ok
terminalbench,64,14,4,11519,256,11775,55.122,ok
terminalbench,64,14,5,16615,256,16871,46.526,ok
terminalbench,64,14,6,22609,256,22865,59.96,ok
terminalbench,64,14,7,29450,256,29706,77.92,ok
terminalbench,64,15,0,102,256,358,5.56,ok
terminalbench,64,15,1,1643,256,1899,9.54,ok
terminalbench,64,15,2,4003,256,4259,11.86,ok
terminalbench,64,15,3,7283,256,7539,23.085,ok
terminalbench,64,15,4,11401,256,11657,49.095,ok
terminalbench,64,15,5,16486,256,16742,36.129,ok
terminalbench,64,15,6,22452,256,22708,53.388,ok
terminalbench,64,15,7,29339,256,29595,67.879,ok
terminalbench,64,16,0,102,256,358,5.572,ok
terminalbench,64,16,1,1593,256,1849,9.757,ok
terminalbench,64,16,2,3978,256,4234,12.04,ok
terminalbench,64,16,3,7247,256,7503,25.86,ok
terminalbench,64,16,4,11438,256,11694,52.027,ok
terminalbench,64,16,5,16537,256,16793,38.474,ok
terminalbench,64,16,6,22467,256,22723,56.412,ok
terminalbench,64,16,7,29375,256,29631,77.364,ok
terminalbench,64,17,0,100,256,356,5.563,ok
terminalbench,64,17,1,1598,256,1854,9.547,ok
terminalbench,64,17,2,4010,256,4266,11.867,ok
terminalbench,64,17,3,7307,256,7563,23.072,ok
terminalbench,64,17,4,11490,256,11746,49.706,ok
terminalbench,64,17,5,16604,256,16860,36.118,ok
terminalbench,64,17,6,22627,256,22883,53.732,ok
terminalbench,64,17,7,29461,256,29717,67.909,ok
terminalbench,64,18,0,102,256,358,5.576,ok
terminalbench,64,18,1,1624,256,1880,10.332,ok
terminalbench,64,18,2,3989,256,4245,12.373,ok
terminalbench,64,18,3,7299,256,7555,27.655,ok
terminalbench,64,18,4,11500,256,11756,53.589,ok
terminalbench,64,18,5,16608,256,16864,45.552,ok
terminalbench,64,18,6,22555,256,22811,53.917,ok
terminalbench,64,18,7,29454,256,29710,79.859,ok
terminalbench,64,19,0,102,256,358,5.612,ok
terminalbench,64,19,1,1595,256,1851,10.892,ok
terminalbench,64,19,2,3986,256,4242,12.665,ok
terminalbench,64,19,3,7241,256,7497,29.166,ok
terminalbench,64,19,4,11430,256,11686,55.457,ok
terminalbench,64,19,5,16565,256,16821,46.832,ok
terminalbench,64,19,6,22554,256,22810,60.406,ok
terminalbench,64,19,7,29434,256,29690,78.499,ok
terminalbench,64,20,0,100,256,356,5.605,ok
terminalbench,64,20,1,1578,256,1834,10.604,ok
terminalbench,64,20,2,3977,256,4233,12.666,ok
terminalbench,64,20,3,7300,256,7556,28.868,ok
terminalbench,64,20,4,11516,256,11772,54.526,ok
terminalbench,64,20,5,16684,256,16940,46.206,ok
terminalbench,64,20,6,22640,256,22896,59.588,ok
terminalbench,64,20,7,29506,256,29762,77.917,ok
terminalbench,64,21,0,102,256,358,5.559,ok
terminalbench,64,21,1,1569,256,1825,9.54,ok
terminalbench,64,21,2,3972,256,4228,11.883,ok
terminalbench,64,21,3,7269,256,7525,23.357,ok
terminalbench,64,21,4,11515,256,11771,50.323,ok
terminalbench,64,21,5,16557,256,16813,36.719,ok
terminalbench,64,21,6,22481,256,22737,53.904,ok
terminalbench,64,21,7,29398,256,29654,68.793,ok
terminalbench,64,22,0,102,256,358,5.605,ok
terminalbench,64,22,1,1610,256,1866,10.594,ok
terminalbench,64,22,2,4002,256,4258,12.387,ok
terminalbench,64,22,3,7312,256,7568,28.854,ok
terminalbench,64,22,4,11566,256,11822,54.521,ok
terminalbench,64,22,5,16669,256,16925,45.899,ok
terminalbench,64,22,6,22557,256,22813,59.577,ok
terminalbench,64,22,7,29411,256,29667,77.253,ok
terminalbench,64,23,0,102,256,358,5.561,ok
terminalbench,64,23,1,1559,256,1815,9.552,ok
terminalbench,64,23,2,3902,256,4158,11.881,ok
terminalbench,64,23,3,7173,256,7429,24.417,ok
terminalbench,64,23,4,11332,256,11588,51.093,ok
terminalbench,64,23,5,16409,256,16665,37.302,ok
terminalbench,64,23,6,22339,256,22595,54.956,ok
terminalbench,64,23,7,29268,256,29524,69.844,ok
terminalbench,64,24,0,100,256,356,5.61,ok
terminalbench,64,24,1,1559,256,1815,10.897,ok
terminalbench,64,24,2,3934,256,4190,12.668,ok
terminalbench,64,24,3,7179,256,7435,29.758,ok
terminalbench,64,24,4,11314,256,11570,55.762,ok
terminalbench,64,24,5,16372,256,16628,47.156,ok
terminalbench,64,24,6,22286,256,22542,60.778,ok
terminalbench,64,24,7,29083,256,29339,79.162,ok
terminalbench,64,25,0,102,256,358,5.574,ok
terminalbench,64,25,1,1590,256,1846,10.336,ok
terminalbench,64,25,2,3957,256,4213,12.67,ok
terminalbench,64,25,3,7226,256,7482,28.262,ok
terminalbench,64,25,4,11364,256,11620,54.206,ok
terminalbench,64,25,5,16395,256,16651,45.587,ok
terminalbench,64,25,6,22418,256,22674,59.111,ok
terminalbench,64,25,7,29322,256,29578,76.672,ok
terminalbench,64,26,0,102,256,358,5.613,ok
terminalbench,64,26,1,1626,256,1882,11.181,ok
terminalbench,64,26,2,4078,256,4334,12.677,ok
terminalbench,64,26,3,7396,256,7652,30.661,ok
terminalbench,64,26,4,11562,256,11818,56.389,ok
terminalbench,64,26,5,16578,256,16834,48.203,ok
terminalbench,64,26,6,22558,256,22814,61.463,ok
terminalbench,64,26,7,29450,256,29706,79.94,ok
terminalbench,64,27,0,102,256,358,5.61,ok
terminalbench,64,27,1,1570,256,1826,10.894,ok
terminalbench,64,27,2,3962,256,4218,12.673,ok
terminalbench,64,27,3,7295,256,7551,30.049,ok
terminalbench,64,27,4,11485,256,11741,55.776,ok
terminalbench,64,27,5,16645,256,16901,47.471,ok
terminalbench,64,27,6,22611,256,22867,61.138,ok
terminalbench,64,27,7,29493,256,29749,82.251,ok
terminalbench,64,28,0,102,256,358,5.611,ok
terminalbench,64,28,1,1604,256,1860,10.902,ok
terminalbench,64,28,2,3980,256,4236,12.954,ok
terminalbench,64,28,3,7282,256,7538,30.371,ok
terminalbench,64,28,4,11459,256,11715,56.075,ok
terminalbench,64,28,5,16568,256,16824,48.157,ok
terminalbench,64,28,6,22425,256,22681,61.485,ok
terminalbench,64,28,7,29325,256,29581,80.476,ok
terminalbench,64,29,0,100,256,356,5.611,ok
terminalbench,64,29,1,1617,256,1873,11.188,ok
terminalbench,64,29,2,3974,256,4230,12.957,ok
terminalbench,64,29,3,7269,256,7525,30.687,ok
terminalbench,64,29,4,11476,256,11732,56.378,ok
terminalbench,64,29,5,16587,256,16843,48.532,ok
terminalbench,64,29,6,22508,256,22764,61.817,ok
terminalbench,64,29,7,29508,256,29764,79.029,ok
terminalbench,64,30,0,100,256,356,5.569,ok
terminalbench,64,30,1,1578,256,1834,9.754,ok
terminalbench,64,30,2,3956,256,4212,12.038,ok
terminalbench,64,30,3,7256,256,7512,25.555,ok
terminalbench,64,30,4,11460,256,11716,51.727,ok
terminalbench,64,30,5,16518,256,16774,38.477,ok
terminalbench,64,30,6,22508,256,22764,56.068,ok
terminalbench,64,30,7,29384,256,29640,71.536,ok
terminalbench,64,31,0,100,256,356,5.61,ok
terminalbench,64,31,1,1580,256,1836,10.886,ok
terminalbench,64,31,2,3960,256,4216,12.38,ok
terminalbench,64,31,3,7226,256,7482,29.163,ok
terminalbench,64,31,4,11408,256,11664,55.145,ok
terminalbench,64,31,5,16481,256,16737,46.823,ok
terminalbench,64,31,6,22433,256,22689,60.033,ok
terminalbench,64,31,7,29229,256,29485,78.194,ok
terminalbench,64,32,0,102,256,358,5.575,ok
terminalbench,64,32,1,1583,256,1839,10.626,ok
terminalbench,64,32,2,3966,256,4222,12.38,ok
terminalbench,64,32,3,7224,256,7480,28.559,ok
terminalbench,64,32,4,11393,256,11649,54.211,ok
terminalbench,64,32,5,16474,256,16730,45.897,ok
terminalbench,64,32,6,22428,256,22684,59.23,ok
terminalbench,64,32,7,29214,256,29470,77.237,ok
terminalbench,64,33,0,100,256,356,5.556,ok
terminalbench,64,33,1,1602,256,1858,9.537,ok
terminalbench,64,33,2,3974,256,4230,11.86,ok
terminalbench,64,33,3,7293,256,7549,23.058,ok
terminalbench,64,33,4,11610,256,11866,48.818,ok
terminalbench,64,33,5,16675,256,16931,35.833,ok
terminalbench,64,33,6,22606,256,22862,53.04,ok
terminalbench,64,33,7,29442,256,29698,67.554,ok
terminalbench,64,34,0,100,256,356,5.573,ok
terminalbench,64,34,1,1585,256,1841,10.339,ok
terminalbench,64,34,2,3979,256,4235,12.661,ok
terminalbench,64,34,3,7302,256,7558,27.952,ok
terminalbench,64,34,4,11423,256,11679,53.912,ok
terminalbench,64,34,5,16484,256,16740,45.578,ok
terminalbench,64,34,6,22485,256,22741,58.751,ok
terminalbench,64,34,7,29360,256,29616,76.356,ok
terminalbench,64,35,0,100,256,356,5.55,ok
terminalbench,64,35,1,1584,256,1840,9.679,ok
terminalbench,64,35,2,4014,256,4270,12.04,ok
terminalbench,64,35,3,7336,256,7592,25.037,ok
terminalbench,64,35,4,11474,256,11730,51.412,ok
terminalbench,64,35,5,16517,256,16773,38.191,ok
terminalbench,64,35,6,22510,256,22766,55.372,ok
terminalbench,64,35,7,29427,256,29683,70.87,ok
terminalbench,64,36,0,100,256,356,5.555,ok
terminalbench,64,36,1,1569,256,1825,9.532,ok
terminalbench,64,36,2,3983,256,4239,11.833,ok
terminalbench,64,36,3,7264,256,7520,23.065,ok
terminalbench,64,36,4,11439,256,11695,47.922,ok
terminalbench,64,36,5,16518,256,16774,35.536,ok
terminalbench,64,36,6,22558,256,22814,52.576,ok
terminalbench,64,36,7,29448,256,29704,66.974,ok
terminalbench,64,37,0,100,256,356,5.568,ok
terminalbench,64,37,1,1563,256,1819,10.041,ok
terminalbench,64,37,2,3910,256,4166,12.422,ok
terminalbench,64,37,3,7224,256,7480,27.013,ok
terminalbench,64,37,4,11441,256,11697,53.254,ok
terminalbench,64,37,5,16473,256,16729,39.976,ok
terminalbench,64,37,6,22449,256,22705,57.857,ok
terminalbench,64,37,7,29379,256,29635,79.175,ok
terminalbench,64,38,0,100,256,356,5.565,ok
terminalbench,64,38,1,1584,256,1840,9.749,ok
terminalbench,64,38,2,3979,256,4235,11.949,ok
terminalbench,64,38,3,7282,256,7538,24.441,ok
terminalbench,64,38,4,11460,256,11716,51.105,ok
terminalbench,64,38,5,16566,256,16822,37.604,ok
terminalbench,64,38,6,22523,256,22779,55.299,ok
terminalbench,64,38,7,29316,256,29572,70.176,ok
terminalbench,64,39,0,100,256,356,5.567,ok
terminalbench,64,39,1,1578,256,1834,9.751,ok
terminalbench,64,39,2,3977,256,4233,12.047,ok
terminalbench,64,39,3,7250,256,7506,26.172,ok
terminalbench,64,39,4,11334,256,11590,52.012,ok
terminalbench,64,39,5,16475,256,16731,38.784,ok
terminalbench,64,39,6,22420,256,22676,56.76,ok
terminalbench,64,39,7,29240,256,29496,77.397,ok
terminalbench,64,40,0,100,256,356,5.551,ok
terminalbench,64,40,1,1585,256,1841,9.675,ok
terminalbench,64,40,2,3970,256,4226,11.762,ok
terminalbench,64,40,3,7283,256,7539,24.114,ok
terminalbench,64,40,4,11472,256,11728,50.779,ok
terminalbench,64,40,5,16570,256,16826,37.318,ok
terminalbench,64,40,6,22513,256,22769,54.597,ok
terminalbench,64,40,7,29447,256,29703,69.844,ok
terminalbench,64,41,0,100,256,356,5.554,ok
terminalbench,64,41,1,1584,256,1840,9.537,ok
terminalbench,64,41,2,3986,256,4242,11.854,ok
terminalbench,64,41,3,7268,256,7524,23.044,ok
terminalbench,64,41,4,11381,256,11637,48.219,ok
terminalbench,64,41,5,16399,256,16655,35.837,ok
terminalbench,64,41,6,22427,256,22683,52.704,ok
terminalbench,64,41,7,29354,256,29610,67.525,ok
terminalbench,64,42,0,102,256,358,5.567,ok
terminalbench,64,42,1,1587,256,1843,10.043,ok
terminalbench,64,42,2,3933,256,4189,12.417,ok
terminalbench,64,42,3,7265,256,7521,26.705,ok
terminalbench,64,42,4,11425,256,11681,53.269,ok
terminalbench,64,42,5,16502,256,16758,39.66,ok
terminalbench,64,42,6,22514,256,22770,57.852,ok
terminalbench,64,42,7,29392,256,29648,78.831,ok
terminalbench,64,43,0,102,256,358,5.571,ok
terminalbench,64,43,1,1584,256,1840,10.328,ok
terminalbench,64,43,2,4004,256,4260,12.378,ok
terminalbench,64,43,3,7339,256,7595,27.952,ok
terminalbench,64,43,4,11534,256,11790,53.897,ok
terminalbench,64,43,5,16578,256,16834,45.273,ok
terminalbench,64,43,6,22547,256,22803,54.541,ok
terminalbench,64,43,7,29470,256,29726,80.206,ok
terminalbench,64,44,0,102,256,358,5.533,ok
terminalbench,64,44,1,1577,256,1833,9.499,ok
terminalbench,64,44,2,3951,256,4207,11.829,ok
terminalbench,64,44,3,7159,256,7415,23.047,ok
terminalbench,64,44,4,11352,256,11608,46.75,ok
terminalbench,64,44,5,16461,256,16717,34.673,ok
terminalbench,64,44,6,22426,256,22682,47.306,ok
terminalbench,64,44,7,29303,256,29559,71.088,ok
terminalbench,64,45,0,102,256,358,5.459,ok
terminalbench,64,45,1,1581,256,1837,9.225,ok
terminalbench,64,45,2,3992,256,4248,11.688,ok
terminalbench,64,45,3,7325,256,7581,22.41,ok
terminalbench,64,45,4,11496,256,11752,47.104,ok
terminalbench,64,45,5,16568,256,16824,34.839,ok
terminalbench,64,45,6,22651,256,22907,46.96,ok
terminalbench,64,45,7,29550,256,29806,70.741,ok
terminalbench,64,46,0,102,256,358,5.546,ok
terminalbench,64,46,1,1611,256,1867,9.558,ok
terminalbench,64,46,2,3990,256,4246,11.861,ok
terminalbench,64,46,3,7302,256,7558,23.523,ok
terminalbench,64,46,4,11416,256,11672,50.486,ok
terminalbench,64,46,5,16477,256,16733,37.003,ok
terminalbench,64,46,6,22500,256,22756,54.247,ok
terminalbench,64,46,7,29346,256,29602,68.827,ok
terminalbench,64,47,0,100,256,356,5.564,ok
terminalbench,64,47,1,1590,256,1846,9.763,ok
terminalbench,64,47,2,3944,256,4200,12.329,ok
terminalbench,64,47,3,7205,256,7461,26.178,ok
terminalbench,64,47,4,11358,256,11614,52.329,ok
terminalbench,64,47,5,16484,256,16740,38.771,ok
terminalbench,64,47,6,22425,256,22681,56.776,ok
terminalbench,64,47,7,29388,256,29644,77.455,ok
terminalbench,64,48,0,102,256,358,5.548,ok
terminalbench,64,48,1,1601,256,1857,9.679,ok
terminalbench,64,48,2,4030,256,4286,12.037,ok
terminalbench,64,48,3,7369,256,7625,24.736,ok
terminalbench,64,48,4,11520,256,11776,51.419,ok
terminalbench,64,48,5,16588,256,16844,37.882,ok
terminalbench,64,48,6,22563,256,22819,55.361,ok
terminalbench,64,48,7,29485,256,29741,70.511,ok
terminalbench,64,49,0,102,256,358,5.547,ok
terminalbench,64,49,1,1635,256,1891,9.673,ok
terminalbench,64,49,2,3962,256,4218,11.763,ok
terminalbench,64,49,3,7314,256,7570,23.819,ok
terminalbench,64,49,4,11413,256,11669,50.772,ok
terminalbench,64,49,5,16569,256,16825,37.013,ok
terminalbench,64,49,6,22549,256,22805,54.259,ok
terminalbench,64,49,7,29429,256,29685,69.499,ok
terminalbench,64,50,0,102,256,358,5.552,ok
terminalbench,64,50,1,1567,256,1823,9.534,ok
terminalbench,64,50,2,3989,256,4245,11.823,ok
terminalbench,64,50,3,7308,256,7564,23.05,ok
terminalbench,64,50,4,11423,256,11679,47.328,ok
terminalbench,64,50,5,16491,256,16747,35.547,ok
terminalbench,64,50,6,22498,256,22754,52.513,ok
terminalbench,64,50,7,29365,256,29621,66.347,ok
terminalbench,64,51,0,102,256,358,5.567,ok
terminalbench,64,51,1,1569,256,1825,10.333,ok
terminalbench,64,51,2,3929,256,4185,12.366,ok
terminalbench,64,51,3,7204,256,7460,27.359,ok
terminalbench,64,51,4,11453,256,11709,53.592,ok
terminalbench,64,51,5,16550,256,16806,40.285,ok
terminalbench,64,51,6,22490,256,22746,58.523,ok
terminalbench,64,51,7,29318,256,29574,79.845,ok
terminalbench,64,52,0,100,256,356,5.568,ok
terminalbench,64,52,1,1597,256,1853,10.321,ok
terminalbench,64,52,2,4007,256,4263,12.14,ok
terminalbench,64,52,3,7263,256,7519,27.301,ok
terminalbench,64,52,4,11391,256,11647,53.278,ok
terminalbench,64,52,5,16502,256,16758,40.281,ok
terminalbench,64,52,6,22490,256,22746,58.186,ok
terminalbench,64,52,7,29403,256,29659,79.51,ok
terminalbench,64,53,0,102,256,358,5.548,ok
terminalbench,64,53,1,1582,256,1838,9.776,ok
terminalbench,64,53,2,3950,256,4206,12.333,ok
terminalbench,64,53,3,7211,256,7467,26.478,ok
terminalbench,64,53,4,11430,256,11686,52.941,ok
terminalbench,64,53,5,16509,256,16765,39.364,ok
terminalbench,64,53,6,22455,256,22711,57.171,ok
terminalbench,64,53,7,29362,256,29618,78.139,ok
